payment_id,ride_id,mode,amount,status,tip_amount
P004409,R004409,UPI,144.4,Pending,0
P004410,R004410,UPI,86.6,Success,0
P004411,R004411,UPI,34.68,Success,0
P004412,R004412,Card,53.96,Success,0
P004413,R004413,UPI,39.16,Success,5
P004414,R004414,UPI,127.4,Success,0
P004415,R004415,UPI,64.6,Success,0
P004416,R004416,UPI,146.76,Success,20
P004417,R004417,UPI,101.4,Success,5
P004418,R004418,UPI,92.04,Success,0
P004419,R004419,UPI,127.24,Success,0
P004420,R004420,Card,39.3,Success,0
P004421,R004421,UPI,64.24,Success,0
P004422,R004422,UPI,76.64,Success,10
P004423,R004423,UPI,102.44,Success,0
P004424,R004424,UPI,35.12,Success,0
P004425,R004425,UPI,83.52,Success,5
P004426,R004426,Wallet,81.28,Success,0
P004427,R004427,Cash,63.34,Success,5
P004428,R004428,UPI,50.68,Success,0
P004429,R004429,UPI,59.24,Success,20
P004430,R004430,Card,66.04,Success,0
P004431,R004431,UPI,119.08,Success,0
P004432,R004432,UPI,93.4,Success,0
P004433,R004433,UPI,74.72,Success,20
P004434,R004434,UPI,105.6,Success,5
P004435,R004435,Card,104.78,Success,0
P004436,R004436,Cash,72.28,Success,0
P004437,R004437,Card,63.4,Success,0
P004438,R004438,UPI,36.44,Success,0
P004439,R004439,UPI,53.48,Success,0
P004440,R004440,UPI,151.64,Success,0
P004441,R004441,Card,52.48,Success,5
P004442,R004442,Cash,153.12,Success,5
P004443,R004443,Wallet,68.2,Success,0
P004444,R004444,UPI,129.2,Success,10
P004445,R004445,Cash,70.0,Success,5
P004446,R004446,UPI,71.64,Success,20
P004447,R004447,Card,35.64,Success,0
P004448,R004448,UPI,63.04,Success,0
P004449,R004449,UPI,30.14,Success,0
P004450,R004450,Card,131.32,Success,0
P004451,R004451,Card,41.14,Success,5
P004452,R004452,UPI,26.06,Success,0
P004453,R004453,Cash,36.48,Success,0
P004454,R004454,Card,25.7,Success,0
P004455,R004455,UPI,61.8,Success,0
P004456,R004456,Card,163.68,Success,5
P004457,R004457,UPI,169.16,Success,10
P004458,R004458,UPI,162.8,Success,0
P004459,R004459,UPI,51.88,Success,0
P004460,R004460,UPI,30.38,Failed,0
P004461,R004461,Card,94.2,Success,0
P004462,R004462,UPI,43.32,Success,0
P004463,R004463,UPI,41.36,Success,0
P004464,R004464,UPI,88.2,Success,5
P004465,R004465,UPI,120.0,Success,0
P004466,R004466,UPI,81.04,Success,0
P004467,R004467,UPI,128.84,Success,0
P004468,R004468,Card,28.76,Success,0
P004469,R004469,UPI,47.24,Success,10
P004470,R004470,UPI,50.6,Success,0
P004471,R004471,Cash,52.1,Success,0
P004472,R004472,UPI,59.04,Success,5
P004473,R004473,UPI,114.4,Success,0
P004474,R004474,UPI,62.56,Success,0
P004475,R004475,UPI,38.78,Success,0
P004476,R004476,Cash,89.36,Success,0
P004477,R004477,UPI,73.52,Success,0
P004478,R004478,UPI,91.08,Success,0
P004479,R004479,Card,99.88,Success,0
P004480,R004480,UPI,51.86,Success,0
P004481,R004481,UPI,47.96,Success,0
P004482,R004482,Card,140.32,Success,0
P004483,R004483,Card,105.48,Success,5
P004484,R004484,Card,37.28,Success,0
P004485,R004485,UPI,80.28,Success,5
P004486,R004486,UPI,78.94,Success,0
P004487,R004487,Cash,99.08,Success,10
P004488,R004488,UPI,112.56,Success,5
P004489,R004489,UPI,73.32,Success,5
P004490,R004490,UPI,85.72,Success,5
P004491,R004491,UPI,40.24,Success,5
P004492,R004492,UPI,58.16,Success,5
P004493,R004493,Card,60.66,Success,0
P004494,R004494,UPI,27.08,Success,0
P004495,R004495,Cash,93.4,Success,0
P004496,R004496,UPI,71.16,Success,5
P004497,R004497,Card,56.8,Success,0
P004498,R004498,UPI,80.76,Success,10
P004499,R004499,UPI,83.24,Success,0
P004500,R004500,UPI,142.96,Success,0
P004501,R004501,Card,89.2,Success,0
P004502,R004502,UPI,36.12,Success,0
P004503,R004503,UPI,67.64,Success,10
P004504,R004504,UPI,79.2,Success,5
P004505,R004505,UPI,61.96,Success,0
P004506,R004506,UPI,164.92,Failed,0
P004507,R004507,UPI,134.36,Success,10
P004508,R004508,UPI,80.32,Success,0
P004509,R004509,Card,96.08,Success,0
P004510,R004510,Card,57.52,Success,0
P004511,R004511,UPI,48.52,Pending,0
P004512,R004512,Card,152.32,Success,0
P004513,R004513,UPI,59.8,Success,0
P004514,R004514,Cash,83.72,Success,0
P004515,R004515,Card,90.24,Success,0
P004516,R004516,UPI,100.72,Success,0
P004517,R004517,UPI,120.52,Success,0
P004518,R004518,Card,34.28,Success,0
P004519,R004519,Card,38.6,Success,0
P004520,R004520,UPI,58.72,Success,0
P004521,R004521,Cash,135.88,Success,0
P004522,R004522,UPI,91.24,Success,0
P004523,R004523,Card,72.64,Success,0
P004524,R004524,Card,168.04,Success,0
P004525,R004525,Cash,53.96,Success,0
P004526,R004526,UPI,98.56,Success,0
P004527,R004527,Card,65.56,Success,0
P004528,R004528,Wallet,90.6,Success,10
P004529,R004529,UPI,78.4,Success,0
P004530,R004530,Card,49.3,Success,20
P004531,R004531,Card,36.08,Success,0
P004532,R004532,UPI,76.28,Success,0
P004533,R004533,UPI,66.94,Success,0
P004534,R004534,UPI,55.6,Success,0
P004535,R004535,Card,43.96,Success,0
P004536,R004536,UPI,90.52,Success,0
P004537,R004537,UPI,71.7,Success,0
P004538,R004538,UPI,31.34,Success,0
P004539,R004539,Card,88.1,Success,0
P004540,R004540,UPI,135.56,Success,10
P004541,R004541,Card,59.4,Success,10
P004542,R004542,Cash,46.04,Success,0
P004543,R004543,UPI,54.22,Success,0
P004544,R004544,UPI,44.58,Success,10
P004545,R004545,Cash,134.56,Success,5
P004546,R004546,UPI,92.56,Success,0
P004547,R004547,UPI,138.36,Success,0
P004548,R004548,UPI,209.52,Success,5
P004549,R004549,UPI,77.42,Success,0
P004550,R004550,UPI,83.68,Success,0
P004551,R004551,Card,71.96,Success,0
P004552,R004552,Wallet,109.16,Success,10
P004553,R004553,UPI,52.84,Failed,0
P004554,R004554,Card,40.2,Failed,0
P004555,R004555,UPI,78.92,Success,10
P004556,R004556,UPI,70.04,Success,0
P004557,R004557,UPI,193.04,Success,0
P004558,R004558,UPI,107.52,Success,5
P004559,R004559,Cash,81.32,Success,10
P004560,R004560,Card,105.72,Failed,0
P004561,R004561,UPI,233.2,Success,10
P004562,R004562,UPI,40.4,Success,0
P004563,R004563,UPI,55.0,Success,0
P004564,R004564,UPI,29.06,Success,0
P004565,R004565,UPI,143.08,Success,0
P004566,R004566,Card,77.28,Success,10
P004567,R004567,UPI,61.16,Success,0
P004568,R004568,Card,36.92,Success,0
P004569,R004569,Card,83.52,Success,10
P004570,R004570,UPI,61.0,Success,0
P004571,R004571,Card,124.8,Success,0
P004572,R004572,Cash,110.4,Failed,5
P004573,R004573,Card,92.96,Success,0
P004574,R004574,UPI,127.56,Success,20
P004575,R004575,UPI,86.12,Success,0
P004576,R004576,UPI,96.16,Success,0
P004577,R004577,UPI,32.3,Success,0
P004578,R004578,UPI,52.6,Success,0
P004579,R004579,UPI,61.84,Success,0
P004580,R004580,Card,37.32,Success,0
P004581,R004581,UPI,61.72,Success,0
P004582,R004582,UPI,68.04,Success,0
P004583,R004583,Cash,35.14,Success,5
P004584,R004584,Card,64.2,Success,0
P004585,R004585,UPI,76.68,Success,0
P004586,R004586,UPI,77.48,Success,0
P004587,R004587,UPI,110.84,Success,0
P004588,R004588,Card,57.16,Success,10
P004589,R004589,Wallet,77.84,Pending,10
P004590,R004590,UPI,119.28,Failed,20
P004591,R004591,UPI,58.82,Success,0
P004592,R004592,UPI,211.0,Success,0
P004593,R004593,UPI,54.68,Success,10
P004594,R004594,Wallet,56.8,Success,0
P004595,R004595,Card,74.44,Success,0
P004596,R004596,Card,60.82,Success,20
P004597,R004597,UPI,55.8,Success,20
P004598,R004598,UPI,44.44,Success,0
P004599,R004599,Card,95.44,Success,0
P004600,R004600,Cash,57.52,Success,0
P004601,R004601,UPI,35.0,Success,0
P004602,R004602,UPI,102.2,Success,0
P004603,R004603,Card,57.04,Success,0
P004604,R004604,UPI,142.48,Success,0
P004605,R004605,UPI,67.12,Success,0
P004606,R004606,UPI,42.36,Success,0
P004607,R004607,UPI,58.08,Success,5
P004608,R004608,Card,160.36,Success,10
P004609,R004609,Card,47.48,Success,0
P004610,R004610,Card,75.64,Success,0
P004611,R004611,UPI,89.68,Success,0
P004612,R004612,UPI,61.2,Success,5
P004613,R004613,UPI,208.64,Success,0
P004614,R004614,UPI,160.08,Success,20
P004615,R004615,Card,59.16,Success,0
P004616,R004616,Card,37.82,Success,0
P004617,R004617,Card,31.8,Success,0
P004618,R004618,UPI,56.8,Success,0
P004619,R004619,UPI,57.7,Success,5
P004620,R004620,UPI,40.44,Success,0
P004621,R004621,UPI,47.54,Success,0
P004622,R004622,UPI,61.12,Success,5
P004623,R004623,Card,50.28,Success,0
P004624,R004624,Card,181.06,Pending,0
P004625,R004625,UPI,48.8,Success,0
P004626,R004626,Card,76.84,Success,0
P004627,R004627,UPI,44.98,Success,20
P004628,R004628,Card,71.2,Success,0
P004629,R004629,UPI,93.4,Success,5
P004630,R004630,UPI,39.56,Success,0
P004631,R004631,Cash,75.4,Success,0
P004632,R004632,UPI,60.84,Success,0
P004633,R004633,Card,91.64,Success,10
P004634,R004634,UPI,75.88,Success,20
P004635,R004635,Cash,87.28,Success,0
P004636,R004636,UPI,73.44,Failed,20
P004637,R004637,UPI,52.68,Success,0
P004638,R004638,UPI,87.08,Success,0
P004639,R004639,UPI,84.6,Success,0
P004640,R004640,Card,78.16,Success,0
P004641,R004641,UPI,98.2,Success,0
P004642,R004642,Card,110.96,Success,5
P004643,R004643,Card,66.16,Success,0
P004644,R004644,UPI,98.84,Pending,0
P004645,R004645,UPI,53.46,Success,0
P004646,R004646,UPI,107.64,Success,5
P004647,R004647,Card,62.28,Success,0
P004648,R004648,Card,72.76,Success,5
P004649,R004649,Card,281.44,Success,0
P004650,R004650,UPI,39.0,Success,0
P004651,R004651,Cash,96.12,Success,0
P004652,R004652,Card,37.16,Success,0
P004653,R004653,Card,39.52,Success,5
P004654,R004654,Wallet,200.16,Success,5
P004655,R004655,Card,86.76,Success,0
P004656,R004656,UPI,60.7,Success,20
P004657,R004657,UPI,74.0,Success,0
P004658,R004658,Card,73.94,Success,0
P004659,R004659,Card,44.82,Success,10
P004660,R004660,UPI,85.74,Success,10
P004661,R004661,UPI,127.44,Success,0
P004662,R004662,UPI,84.44,Success,0
P004663,R004663,UPI,68.92,Success,0
P004664,R004664,UPI,131.8,Success,0
P004665,R004665,UPI,149.8,Success,10
P004666,R004666,UPI,28.52,Success,0
P004667,R004667,Cash,81.64,Success,0
P004668,R004668,Wallet,36.92,Success,0
P004669,R004669,UPI,138.92,Success,10
P004670,R004670,UPI,65.52,Success,5
P004671,R004671,UPI,136.84,Success,0
P004672,R004672,Card,72.16,Success,5
P004673,R004673,UPI,59.56,Success,0
P004674,R004674,UPI,85.6,Success,0
P004675,R004675,UPI,34.76,Success,0
P004676,R004676,Cash,136.24,Success,0
P004677,R004677,Card,46.6,Success,10
P004678,R004678,UPI,39.86,Success,0
P004679,R004679,UPI,81.24,Success,0
P004680,R004680,UPI,46.66,Success,0
P004681,R004681,UPI,65.48,Success,10
P004682,R004682,UPI,69.64,Success,0
P004683,R004683,UPI,76.6,Success,20
P004684,R004684,UPI,102.04,Success,0
P004685,R004685,UPI,127.2,Success,20
P004686,R004686,Cash,64.52,Success,0
P004687,R004687,Card,79.52,Success,0
P004688,R004688,Card,60.16,Success,0
P004689,R004689,UPI,48.92,Success,0
P004690,R004690,UPI,54.52,Success,0
P004691,R004691,UPI,42.32,Success,0
P004692,R004692,UPI,69.88,Success,0
P004693,R004693,UPI,64.72,Success,0
P004694,R004694,UPI,66.1,Success,20
P004695,R004695,UPI,66.64,Success,0
P004696,R004696,UPI,125.2,Success,0
P004697,R004697,Card,42.5,Success,0
P004698,R004698,UPI,165.72,Success,5
P004699,R004699,UPI,50.26,Success,20
P004700,R004700,UPI,90.88,Success,0
P004701,R004701,UPI,55.16,Success,0
P004702,R004702,UPI,65.06,Success,0
P004703,R004703,UPI,92.68,Success,0
P004704,R004704,UPI,81.16,Success,0
P004705,R004705,Cash,76.72,Success,0
P004706,R004706,UPI,35.24,Success,0
P004707,R004707,UPI,39.22,Success,5
P004708,R004708,Card,70.4,Success,10
P004709,R004709,UPI,82.4,Success,10
P004710,R004710,UPI,67.28,Success,10
P004711,R004711,Card,43.0,Success,0
P004712,R004712,Cash,28.7,Success,0
P004713,R004713,Wallet,163.16,Success,0
P004714,R004714,Card,50.74,Success,20
P004715,R004715,UPI,51.96,Success,5
P004716,R004716,Card,49.48,Success,0
P004717,R004717,UPI,63.26,Success,0
P004718,R004718,Card,112.2,Success,0
P004719,R004719,Card,80.56,Success,0
P004720,R004720,UPI,159.04,Success,0
P004721,R004721,UPI,106.12,Success,0
P004722,R004722,Card,93.16,Success,0
P004723,R004723,UPI,107.08,Success,0
P004724,R004724,Cash,104.68,Success,5
P004725,R004725,Wallet,73.32,Success,20
P004726,R004726,UPI,307.76,Success,10
P004727,R004727,UPI,231.04,Success,0
P004728,R004728,UPI,152.92,Success,0
P004729,R004729,UPI,27.68,Success,0
P004730,R004730,UPI,87.28,Success,20
P004731,R004731,Card,92.32,Success,0
P004732,R004732,Card,27.5,Success,0
P004733,R004733,UPI,64.84,Failed,0
P004734,R004734,Cash,53.88,Failed,10
P004735,R004735,UPI,96.04,Success,0
P004736,R004736,Card,228.44,Success,10
P004737,R004737,UPI,106.44,Success,0
P004738,R004738,Card,44.94,Success,0
P004739,R004739,UPI,69.16,Success,0
P004740,R004740,UPI,62.48,Success,0
P004741,R004741,UPI,142.28,Success,10
P004742,R004742,UPI,99.72,Success,20
P004743,R004743,Cash,34.06,Success,5
P004744,R004744,UPI,54.32,Success,5
P004745,R004745,UPI,68.32,Success,0
P004746,R004746,Card,87.08,Success,0
P004747,R004747,UPI,75.46,Success,10
P004748,R004748,Card,96.76,Success,0
P004749,R004749,Card,46.48,Success,0
P004750,R004750,Card,95.72,Success,0
P004751,R004751,Card,45.26,Success,0
P004752,R004752,Card,130.48,Success,0
P004753,R004753,UPI,130.4,Success,0
P004754,R004754,UPI,90.28,Success,0
P004755,R004755,UPI,86.2,Success,0
P004756,R004756,UPI,146.36,Success,0
P004757,R004757,Card,61.8,Success,5
P004758,R004758,UPI,43.16,Success,0
P004759,R004759,UPI,38.92,Success,5
P004760,R004760,Card,118.16,Success,0
P004761,R004761,Card,62.44,Success,0
P004762,R004762,UPI,255.64,Success,0
P004763,R004763,UPI,33.56,Success,0
P004764,R004764,UPI,142.0,Success,0
P004765,R004765,Card,36.64,Success,5
P004766,R004766,UPI,81.52,Success,0
P004767,R004767,UPI,36.44,Success,0
P004768,R004768,Card,58.76,Success,20
P004769,R004769,UPI,109.0,Success,0
P004770,R004770,UPI,37.8,Success,10
P004771,R004771,UPI,114.04,Success,0
P004772,R004772,UPI,49.66,Success,5
P004773,R004773,UPI,86.2,Success,0
P004774,R004774,Card,88.28,Success,10
P004775,R004775,UPI,97.08,Success,0
P004776,R004776,UPI,143.0,Success,0
P004777,R004777,Card,68.44,Success,0
P004778,R004778,UPI,52.98,Success,10
P004779,R004779,Card,77.68,Success,0
P004780,R004780,UPI,50.24,Success,0
P004781,R004781,UPI,45.84,Success,0
P004782,R004782,Card,75.52,Success,0
P004783,R004783,UPI,132.24,Success,5
P004784,R004784,Card,29.72,Success,0
P004785,R004785,UPI,82.82,Failed,0
P004786,R004786,UPI,118.96,Success,0
P004787,R004787,Cash,39.42,Success,0
P004788,R004788,UPI,84.72,Success,5
P004789,R004789,UPI,183.32,Success,10
P004790,R004790,UPI,73.68,Success,20
P004791,R004791,UPI,75.88,Success,0
P004792,R004792,UPI,98.48,Success,0
P004793,R004793,UPI,56.92,Success,0
P004794,R004794,Wallet,59.2,Success,0
P004795,R004795,UPI,64.16,Success,0
P004796,R004796,UPI,71.0,Success,10
P004797,R004797,UPI,63.5,Success,0
P004798,R004798,UPI,202.76,Success,0
P004799,R004799,Card,45.96,Success,0
P004800,R004800,UPI,78.26,Success,0
P004801,R004801,UPI,91.2,Success,5
P004802,R004802,UPI,49.94,Success,5
P004803,R004803,UPI,140.76,Success,0
P004804,R004804,Card,30.74,Success,0
P004805,R004805,Card,47.56,Success,0
P004806,R004806,UPI,56.2,Success,0
P004807,R004807,Card,71.08,Success,5
P004808,R004808,Card,33.1,Success,5
P004809,R004809,UPI,65.98,Success,10
P004810,R004810,Card,58.08,Success,5
P004811,R004811,Wallet,119.24,Failed,20
P004812,R004812,UPI,101.64,Success,0
P004813,R004813,UPI,55.84,Success,0
P004814,R004814,Card,53.18,Success,0
P004815,R004815,UPI,134.04,Success,5
P004816,R004816,UPI,70.36,Pending,0
P004817,R004817,UPI,89.08,Success,0
P004818,R004818,Card,83.32,Success,0
P004819,R004819,Card,24.68,Success,0
P004820,R004820,UPI,89.12,Success,5
P004821,R004821,UPI,59.56,Success,0
P004822,R004822,Card,34.68,Success,0
P004823,R004823,UPI,36.52,Success,0
P004824,R004824,UPI,138.0,Success,20
P004825,R004825,UPI,124.32,Success,0
P004826,R004826,UPI,72.88,Success,0
P004827,R004827,Cash,64.08,Success,5
P004828,R004828,UPI,89.68,Success,5
P004829,R004829,Card,116.52,Success,0
P004830,R004830,UPI,45.8,Success,0
P004831,R004831,UPI,59.2,Success,20
P004832,R004832,Card,69.26,Success,0
P004833,R004833,UPI,57.36,Success,5
P004834,R004834,UPI,67.88,Success,0
P004835,R004835,Card,67.84,Success,0
P004836,R004836,UPI,94.84,Success,5
P004837,R004837,UPI,82.0,Success,0
P004838,R004838,UPI,50.12,Success,0
P004839,R004839,UPI,82.64,Success,5
P004840,R004840,UPI,43.72,Success,5
P004841,R004841,Cash,53.36,Success,0
P004842,R004842,Cash,39.64,Success,0
P004843,R004843,UPI,43.38,Success,0
P004844,R004844,UPI,99.52,Success,0
P004845,R004845,Card,103.8,Success,0
P004846,R004846,UPI,36.44,Success,0
P004847,R004847,UPI,126.88,Success,0
P004848,R004848,UPI,123.0,Success,5
P004849,R004849,UPI,84.16,Success,5
P004850,R004850,UPI,123.48,Success,20
P004851,R004851,UPI,51.6,Success,5
P004852,R004852,UPI,98.88,Success,5
P004853,R004853,UPI,51.4,Success,0
P004854,R004854,Card,94.46,Success,0
P004855,R004855,Card,182.8,Success,20
P004856,R004856,UPI,77.88,Success,0
P004857,R004857,UPI,29.0,Success,0
P004858,R004858,UPI,98.32,Success,0
P004859,R004859,UPI,84.04,Success,0
P004860,R004860,UPI,55.32,Success,5
P004861,R004861,UPI,67.04,Success,0
P004862,R004862,UPI,35.16,Success,0
P004863,R004863,Cash,65.8,Success,0
P004864,R004864,UPI,138.92,Success,0
P004865,R004865,Wallet,60.52,Success,0
P004866,R004866,UPI,59.74,Success,5
P004867,R004867,Cash,67.88,Failed,0
P004868,R004868,UPI,95.72,Success,10
P004869,R004869,UPI,85.96,Success,5
P004870,R004870,UPI,41.64,Success,0
P004871,R004871,Cash,36.46,Success,5
P004872,R004872,Card,98.34,Success,0
P004873,R004873,UPI,84.52,Success,0
P004874,R004874,UPI,90.52,Success,5
P004875,R004875,UPI,108.6,Success,0
P004876,R004876,UPI,114.38,Success,0
P004877,R004877,Card,97.0,Success,5
P004878,R004878,UPI,57.08,Success,0
P004879,R004879,UPI,48.52,Success,0
P004880,R004880,UPI,45.24,Success,0
P004881,R004881,UPI,67.36,Success,0
P004882,R004882,UPI,66.36,Success,0
P004883,R004883,Cash,49.76,Failed,5
P004884,R004884,UPI,106.76,Success,0
P004885,R004885,UPI,42.44,Success,0
P004886,R004886,UPI,53.0,Success,0
P004887,R004887,UPI,83.28,Success,10
P004888,R004888,Card,65.24,Success,10
P004889,R004889,UPI,111.04,Success,0
P004890,R004890,UPI,77.36,Success,10
P004891,R004891,Cash,96.24,Success,5
P004892,R004892,UPI,74.16,Failed,10
P004893,R004893,UPI,74.84,Success,0
P004894,R004894,UPI,75.68,Success,0
P004895,R004895,Cash,45.12,Success,5
P004896,R004896,Card,60.2,Success,0
P004897,R004897,UPI,70.84,Success,0
P004898,R004898,UPI,64.7,Success,0
P004899,R004899,Card,44.06,Success,0
P004900,R004900,UPI,39.98,Success,0
P004901,R004901,Card,81.96,Success,0
P004902,R004902,UPI,74.84,Success,0
P004903,R004903,Card,56.28,Success,0
P004904,R004904,Card,34.86,Success,10
P004905,R004905,Card,64.48,Success,0
P004906,R004906,Cash,163.24,Failed,0
P004907,R004907,UPI,169.32,Success,0
P004908,R004908,UPI,48.28,Success,5
P004909,R004909,Card,65.96,Success,0
P004910,R004910,Card,166.36,Success,0
P004911,R004911,Card,92.3,Success,0
P004912,R004912,Cash,39.4,Success,0
P004913,R004913,Card,101.56,Success,0
P004914,R004914,Cash,157.84,Success,0
P004915,R004915,UPI,115.84,Success,0
P004916,R004916,Wallet,108.96,Success,20
P004917,R004917,Cash,93.64,Success,0
P004918,R004918,UPI,36.8,Success,5
P004919,R004919,UPI,32.84,Failed,0
P004920,R004920,UPI,34.84,Success,0
P004921,R004921,Card,65.32,Success,0
P004922,R004922,UPI,72.32,Success,5
P004923,R004923,Card,49.24,Success,0
P004924,R004924,Card,81.08,Success,0
P004925,R004925,UPI,69.76,Success,0
P004926,R004926,UPI,50.56,Success,5
P004927,R004927,Card,92.2,Success,0
P004928,R004928,Card,69.68,Success,0
P004929,R004929,UPI,150.52,Success,0
P004930,R004930,UPI,40.76,Success,0
P004931,R004931,UPI,76.52,Success,0
P004932,R004932,UPI,171.0,Success,0
P004933,R004933,UPI,85.08,Success,5
P004934,R004934,UPI,42.12,Success,0
P004935,R004935,UPI,89.96,Success,0
