ride_id,driver_id,customer_id,vehicle_id,start_time,end_time,distance_km,fare_amount,payment_id,rating,city
R004637,D0018,C01680,V0057,2025-07-01 14:32:00,2025-07-01 14:38:00,3.46,52.68,P004637,4.0,Hyderabad
R004638,D0076,C00739,V0230,2024-05-05 15:42:00,2024-05-05 15:59:00,3.09,87.08,P004638,5.0,Bangalore
R004639,D0005,C00498,V0047,2024-10-11 02:22:00,2024-10-11 02:57:00,7.45,84.6,P004639,4.7,Pune
R004640,D0113,C01964,V0134,2024-04-04 11:11:00,2024-04-04 11:26:00,3.18,78.16,P004640,5.0,Ahmedabad
R004641,D0150,C01163,V0102,2025-02-01 06:34:00,2025-02-01 07:17:00,9.15,98.2,P004641,5.0,Delhi
R004642,D0116,C01590,V0057,2024-09-13 23:01:00,2024-09-13 23:40:00,10.12,105.96,P004642,4.4,Bangalore
R004643,D0231,C01129,V0107,2024-03-29 02:10:00,2024-03-29 02:21:00,2.18,66.16,P004643,4.7,Kolkata
R004644,D0241,C01526,V0277,2024-05-29 10:10:00,2024-05-29 10:46:00,7.98,98.84,P004644,4.7,Pune
R004645,D0097,C00981,V0288,2025-06-18 22:34:00,2025-06-18 22:51:00,3.91,53.46,P004645,5.0,Mumbai
R004646,D0043,C01940,V0284,2024-07-17 15:59:00,2024-07-17 16:13:00,5.22,102.64,P004646,3.7,Hyderabad
R004647,D0215,C00088,V0188,2024-12-25 00:21:00,2024-12-25 00:34:00,4.66,62.28,P004647,4.4,Mumbai
R004648,D0243,C01504,V0114,2025-02-02 13:06:00,2025-02-02 13:21:00,1.48,67.76,P004648,4.7,Bangalore
R004649,D0217,C00917,V0289,2025-06-08 12:13:00,2025-06-08 13:24:00,20.12,281.44,P004649,5.0,Kolkata
R004650,D0094,C01514,V0113,2024-06-20 06:39:00,2024-06-20 07:02:00,1.75,39.0,P004650,4.5,Chennai
R004651,D0126,C00156,V0290,2025-05-10 18:47:00,2025-05-10 19:22:00,8.89,96.12,P004651,4.8,Delhi
R004652,D0280,C01760,V0047,2024-03-09 23:14:00,2024-03-09 23:21:00,1.52,37.16,P004652,4.2,Chennai
R004653,D0164,C01978,V0146,2025-05-21 17:49:00,2025-05-21 17:54:00,1.19,34.52,P004653,4.9,Kolkata
R004654,D0051,C00840,V0123,2025-04-13 12:20:00,2025-04-13 13:09:00,12.93,195.16,P004654,4.8,Delhi
R004655,D0131,C01542,V0148,2025-01-12 06:57:00,2025-01-12 07:15:00,2.23,86.76,P004655,5.0,Pune
R004656,D0120,C01818,V0214,2024-02-12 01:28:00,2024-02-12 01:37:00,3.45,40.7,P004656,5.0,Chennai
R004657,D0203,C00569,V0233,2024-07-11 00:36:00,2024-07-11 00:50:00,2.0,74.0,P004657,3.9,Pune
R004658,D0023,C00620,V0220,2024-12-29 00:42:00,2024-12-29 01:15:00,8.99,73.94,P004658,5.0,Chennai
R004659,D0103,C00208,V0235,2025-01-16 20:21:00,2025-01-16 20:42:00,2.47,34.82,P004659,4.3,Ahmedabad
R004660,D0183,C00250,V0231,2025-03-01 23:53:00,2025-03-02 00:20:00,9.29,75.74,P004660,4.4,Bangalore
R004661,D0293,C00347,V0198,2024-01-08 10:55:00,2024-01-08 11:17:00,5.62,127.44,P004661,5.0,Hyderabad
R004662,D0200,C01076,V0014,2025-04-19 02:08:00,2025-04-19 02:43:00,10.74,84.44,P004662,4.3,Bangalore
R004663,D0024,C00592,V0091,2024-04-08 19:33:00,2024-04-08 19:46:00,2.41,68.92,P004663,4.5,Ahmedabad
R004664,D0282,C00849,V0148,2025-07-28 03:37:00,2025-07-28 03:59:00,7.65,131.8,P004664,4.5,Hyderabad
R004665,D0244,C00579,V0244,2024-05-19 15:31:00,2024-05-19 15:59:00,6.65,139.8,P004665,3.9,Bangalore
R004666,D0161,C00015,V0095,2025-07-20 17:46:00,2025-07-20 17:56:00,1.42,28.52,P004666,4.7,Hyderabad
R004667,D0171,C00276,V0263,2024-12-14 03:39:00,2024-12-14 04:08:00,6.94,81.64,P004667,4.5,Mumbai
R004668,D0078,C00148,V0047,2024-02-03 20:20:00,2024-02-03 20:31:00,1.49,36.92,P004668,5.0,Bangalore
R004669,D0234,C01717,V0158,2024-09-08 09:34:00,2024-09-08 10:19:00,11.74,128.92,P004669,5.0,Delhi
R004670,D0169,C01472,V0019,2025-03-11 09:02:00,2025-03-11 09:07:00,1.71,60.52,P004670,4.6,Pune
R004671,D0082,C01991,V0175,2024-04-19 01:19:00,2024-04-19 01:53:00,8.07,136.84,P004671,5.0,Ahmedabad
R004672,D0162,C01105,V0020,2024-05-20 22:16:00,2024-05-20 22:28:00,1.43,67.16,P004672,4.1,Mumbai
R004673,D0251,C01159,V0041,2025-01-23 04:17:00,2025-01-23 04:34:00,1.63,59.56,P004673,4.3,Pune
R004674,D0282,C01747,V0148,2024-12-14 13:04:00,2024-12-14 13:13:00,3.8,85.6,P004674,4.7,Hyderabad
R004675,D0159,C01168,V0080,2025-06-27 11:04:00,2025-06-27 11:26:00,1.22,34.76,P004675,4.9,Bangalore
R004676,D0251,C00539,V0041,2025-05-25 09:47:00,2025-05-25 10:21:00,8.02,136.24,P004676,4.6,Pune
R004677,D0073,C01645,V0238,2024-11-03 13:01:00,2024-11-03 13:20:00,1.45,36.6,P004677,4.5,Kolkata
R004678,D0266,C00871,V0133,2024-01-27 09:20:00,2024-01-27 09:29:00,3.31,39.86,P004678,4.9,Kolkata
R004679,D0145,C00454,V0195,2024-07-08 22:05:00,2024-07-08 22:27:00,7.03,81.24,P004679,4.5,Pune
R004680,D0121,C01419,V0192,2024-05-20 16:38:00,2024-05-20 16:48:00,1.11,46.66,P004680,4.7,Kolkata
R004681,D0290,C01023,V0102,2024-04-12 11:07:00,2024-04-12 11:13:00,2.56,55.48,P004681,4.3,Delhi
R004682,D0035,C00172,V0027,2024-04-07 08:49:00,2024-04-07 09:02:00,2.47,69.64,P004682,4.4,Ahmedabad
R004683,D0191,C00819,V0050,2024-12-07 10:56:00,2024-12-07 11:15:00,3.95,56.6,P004683,4.5,Bangalore
R004684,D0213,C00531,V0009,2024-05-06 05:36:00,2024-05-06 06:02:00,5.17,102.04,P004684,4.1,Pune
R004685,D0156,C01979,V0033,2024-08-05 18:51:00,2024-08-05 19:18:00,5.6,107.2,P004685,4.7,Delhi
R004686,D0151,C01699,V0270,2024-03-21 07:03:00,2024-03-21 07:26:00,4.94,64.52,P004686,4.9,Pune
R004687,D0070,C00903,V0283,2024-10-10 09:53:00,2024-10-10 09:59:00,2.46,79.52,P004687,4.2,Kolkata
R004688,D0251,C00844,V0041,2025-07-17 17:58:00,2025-07-17 18:10:00,1.68,60.16,P004688,4.9,Pune
R004689,D0163,C00570,V0286,2024-03-22 22:35:00,2024-03-22 22:54:00,4.82,48.92,P004689,5.0,Chennai
R004690,D0140,C01511,V0051,2025-08-14 22:34:00,2025-08-14 22:37:00,1.21,54.52,P004690,4.5,Ahmedabad
R004691,D0155,C00542,V0272,2024-10-31 17:42:00,2024-10-31 18:07:00,3.72,42.32,P004691,5.0,Ahmedabad
R004692,D0021,C00777,V0241,2024-10-31 03:57:00,2024-10-31 04:15:00,2.49,69.88,P004692,4.9,Mumbai
R004693,D0275,C00927,V0051,2025-02-17 01:19:00,2025-02-17 01:31:00,2.06,64.72,P004693,5.0,Ahmedabad
R004694,D0192,C00085,V0070,2025-03-06 02:42:00,2025-03-06 03:00:00,4.35,46.1,P004694,4.5,Kolkata
R004695,D0197,C01230,V0172,2024-12-07 08:47:00,2024-12-07 08:56:00,2.22,66.64,P004695,4.5,Pune
R004696,D0254,C01521,V0110,2024-02-23 04:04:00,2024-02-23 04:36:00,7.1,125.2,P004696,4.7,Bangalore
R004697,D0149,C01970,V0192,2024-04-06 18:00:00,2024-04-06 18:15:00,3.75,42.5,P004697,4.8,Ahmedabad
R004698,D0284,C00310,V0175,2024-04-19 15:02:00,2024-04-19 15:48:00,10.06,160.72,P004698,3.9,Delhi
R004699,D0058,C01733,V0165,2025-04-25 11:25:00,2025-04-25 11:49:00,1.71,30.26,P004699,5.0,Chennai
R004700,D0119,C01641,V0044,2025-07-08 03:16:00,2025-07-08 03:45:00,4.24,90.88,P004700,4.9,Bangalore
R004701,D0126,C01490,V0290,2024-06-11 18:35:00,2024-06-11 19:00:00,3.77,55.16,P004701,4.3,Delhi
R004702,D0026,C01017,V0066,2024-09-10 02:21:00,2024-09-10 02:57:00,7.51,65.06,P004702,4.7,Hyderabad
R004703,D0205,C01886,V0166,2024-06-21 05:41:00,2024-06-21 05:58:00,4.39,92.68,P004703,4.7,Bangalore
R004704,D0229,C01607,V0266,2025-08-05 22:55:00,2025-08-05 23:15:00,3.43,81.16,P004704,4.5,Bangalore
R004705,D0092,C00073,V0196,2024-04-16 20:51:00,2024-04-16 21:05:00,3.06,76.72,P004705,4.3,Bangalore
R004706,D0202,C01811,V0043,2024-01-18 15:13:00,2024-01-18 15:26:00,2.54,35.24,P004706,3.9,Hyderabad
R004707,D0023,C00825,V0220,2024-05-09 05:47:00,2024-05-09 06:05:00,2.37,34.22,P004707,5.0,Chennai
R004708,D0293,C01203,V0198,2025-06-05 07:26:00,2025-06-05 07:33:00,1.7,60.4,P004708,4.5,Hyderabad
R004709,D0061,C00552,V0232,2024-01-06 21:33:00,2024-01-06 21:52:00,2.7,72.4,P004709,4.4,Pune
R004710,D0024,C00924,V0091,2024-10-06 18:50:00,2024-10-06 18:58:00,1.44,57.28,P004710,4.8,Ahmedabad
R004711,D0068,C00677,V0258,2024-07-11 15:35:00,2024-07-11 15:48:00,2.25,43.0,P004711,4.9,Ahmedabad
R004712,D0039,C00946,V0072,2024-08-31 01:27:00,2024-08-31 01:32:00,1.45,28.7,P004712,5.0,Delhi
R004713,D0081,C01480,V0049,2024-08-04 19:42:00,2024-08-04 21:04:00,23.86,163.16,P004713,3.9,Delhi
R004714,D0007,C00091,V0031,2025-02-01 06:52:00,2025-02-01 07:03:00,1.79,30.74,P004714,4.9,Ahmedabad
R004715,D0142,C01143,V0264,2025-06-24 09:22:00,2025-06-24 09:35:00,1.16,46.96,P004715,5.0,Hyderabad
R004716,D0220,C01924,V0088,2024-05-19 12:37:00,2024-05-19 13:01:00,3.06,49.48,P004716,4.0,Bangalore
R004717,D0147,C01026,V0153,2025-02-25 18:18:00,2025-02-25 18:51:00,7.21,63.26,P004717,4.1,Ahmedabad
R004718,D0078,C01216,V0047,2024-10-02 07:39:00,2024-10-02 08:09:00,9.65,112.2,P004718,5.0,Bangalore
R004719,D0156,C00667,V0033,2024-05-07 22:26:00,2024-05-07 22:42:00,3.38,80.56,P004719,4.6,Delhi
R004720,D0197,C00179,V0172,2024-09-18 20:38:00,2024-09-18 21:17:00,9.92,159.04,P004720,4.5,Pune
R004721,D0172,C00745,V0198,2025-05-24 00:07:00,2025-05-24 00:34:00,5.51,106.12,P004721,4.4,Kolkata
R004722,D0179,C01249,V0299,2025-02-19 18:12:00,2025-02-19 18:28:00,4.43,93.16,P004722,4.8,Ahmedabad
R004723,D0086,C00056,V0024,2024-09-16 22:08:00,2024-09-16 22:27:00,5.59,107.08,P004723,4.6,Ahmedabad
R004724,D0213,C00401,V0009,2025-08-13 05:52:00,2025-08-13 06:08:00,4.14,99.68,P004724,4.7,Pune
R004725,D0130,C01316,V0215,2025-08-17 03:42:00,2025-08-17 03:58:00,3.54,53.32,P004725,3.8,Hyderabad
R004726,D0196,C00436,V0174,2024-09-11 04:45:00,2024-09-11 05:56:00,21.48,297.76,P004726,5.0,Pune
R004727,D0096,C01997,V0145,2024-02-11 07:15:00,2024-02-11 08:12:00,15.92,231.04,P004727,5.0,Delhi
R004728,D0128,C00373,V0218,2024-02-17 23:04:00,2024-02-17 23:37:00,9.41,152.92,P004728,4.9,Bangalore
R004729,D0030,C00515,V0164,2025-02-08 04:13:00,2025-02-08 04:26:00,1.28,27.68,P004729,4.0,Hyderabad
R004730,D0134,C00517,V0287,2024-10-10 03:36:00,2024-10-10 03:50:00,1.44,67.28,P004730,4.1,Mumbai
R004731,D0020,C00106,V0227,2024-01-03 20:13:00,2024-01-03 20:34:00,4.36,92.32,P004731,4.0,Hyderabad
R004732,D0027,C01803,V0126,2024-04-23 22:00:00,2024-04-23 22:12:00,1.25,27.5,P004732,4.5,Ahmedabad
R004733,D0226,C01450,V0183,2025-02-27 03:21:00,2025-02-27 03:34:00,2.07,64.84,P004733,4.4,Ahmedabad
R004734,D0177,C01461,V0028,2024-07-30 14:09:00,2024-07-30 14:26:00,3.98,43.88,P004734,4.9,Kolkata
R004735,D0096,C00653,V0145,2024-05-30 23:41:00,2024-05-31 00:03:00,4.67,96.04,P004735,4.6,Delhi
R004736,D0021,C00734,V0241,2024-05-06 11:20:00,2024-05-06 12:10:00,14.87,218.44,P004736,4.4,Mumbai
R004737,D0012,C01258,V0075,2025-02-24 12:42:00,2025-02-24 13:19:00,10.18,106.44,P004737,4.7,Delhi
R004738,D0294,C01058,V0133,2025-06-15 21:17:00,2025-06-15 21:31:00,2.49,44.94,P004738,5.0,Bangalore
R004739,D0184,C01835,V0077,2025-03-30 21:12:00,2025-03-30 21:29:00,2.43,69.16,P004739,5.0,Hyderabad
R004740,D0155,C01627,V0272,2024-05-29 06:24:00,2024-05-29 06:55:00,7.08,62.48,P004740,5.0,Ahmedabad
R004741,D0229,C00752,V0266,2024-12-27 06:55:00,2024-12-27 07:29:00,7.69,132.28,P004741,5.0,Bangalore
R004742,D0055,C00279,V0237,2024-09-05 15:31:00,2024-09-05 15:39:00,3.31,79.72,P004742,4.8,Chennai
R004743,D0221,C00698,V0220,2024-10-07 13:03:00,2024-10-07 13:19:00,1.51,29.06,P004743,4.9,Delhi
R004744,D0075,C01895,V0067,2024-09-15 00:27:00,2024-09-15 00:30:00,1.79,49.32,P004744,4.4,Hyderabad
R004745,D0204,C00802,V0191,2025-04-19 05:03:00,2025-04-19 05:15:00,2.36,68.32,P004745,5.0,Mumbai
R004746,D0253,C01829,V0158,2024-03-02 23:29:00,2024-03-02 23:56:00,7.76,87.08,P004746,4.9,Ahmedabad
R004747,D0161,C01305,V0095,2025-06-20 09:13:00,2025-06-20 09:35:00,5.91,65.46,P004747,4.7,Hyderabad
R004748,D0204,C00012,V0191,2025-02-27 03:56:00,2025-02-27 04:12:00,4.73,96.76,P004748,4.9,Mumbai
R004749,D0170,C00170,V0132,2024-10-21 04:18:00,2024-10-21 04:25:00,0.54,46.48,P004749,4.8,Ahmedabad
R004750,D0171,C00976,V0263,2024-10-13 05:27:00,2024-10-13 06:05:00,12.62,95.72,P004750,4.9,Mumbai
R004751,D0103,C00661,V0235,2024-01-15 15:50:00,2024-01-15 16:17:00,4.21,45.26,P004751,4.3,Ahmedabad
R004752,D0268,C01756,V0271,2025-06-26 02:37:00,2025-06-26 03:03:00,7.54,130.48,P004752,4.8,Mumbai
R004753,D0198,C01120,V0010,2025-04-10 11:19:00,2025-04-10 11:55:00,6.7,130.4,P004753,4.4,Hyderabad
R004754,D0053,C00231,V0112,2024-08-17 14:12:00,2024-08-17 14:23:00,4.19,90.28,P004754,5.0,Bangalore
R004755,D0277,C01729,V0084,2024-10-09 15:24:00,2024-10-09 15:39:00,3.85,86.2,P004755,4.2,Bangalore
R004756,D0151,C01709,V0270,2024-10-03 05:30:00,2024-10-03 06:12:00,12.67,146.36,P004756,3.8,Pune
R004757,D0206,C01119,V0214,2024-08-13 14:57:00,2024-08-13 15:13:00,2.8,56.8,P004757,4.7,Delhi
R004758,D0216,C01461,V0188,2024-05-16 00:49:00,2024-05-16 01:11:00,2.27,43.16,P004758,4.7,Hyderabad
R004759,D0121,C01271,V0192,2024-08-28 20:31:00,2024-08-28 20:42:00,2.32,33.92,P004759,4.6,Kolkata
R004760,D0233,C00972,V0240,2025-01-28 07:35:00,2025-01-28 08:01:00,5.68,118.16,P004760,3.4,Bangalore
R004761,D0295,C00840,V0002,2025-06-05 20:59:00,2025-06-05 21:10:00,1.87,62.44,P004761,4.3,Kolkata
R004762,D0264,C01623,V0097,2024-05-28 03:17:00,2024-05-28 04:18:00,17.97,255.64,P004762,5.0,Mumbai
R004763,D0241,C01815,V0277,2025-01-14 16:16:00,2025-01-14 16:23:00,1.07,33.56,P004763,4.7,Pune
R004764,D0110,C00578,V0289,2024-04-11 08:55:00,2024-04-11 09:30:00,8.5,142.0,P004764,4.8,Hyderabad
R004765,D0085,C00178,V0225,2025-06-12 09:47:00,2025-06-12 09:57:00,0.83,31.64,P004765,4.8,Chennai
R004766,D0036,C00623,V0002,2025-02-17 00:04:00,2025-02-17 00:21:00,3.46,81.52,P004766,5.0,Chennai
R004767,D0152,C00909,V0015,2025-08-03 03:15:00,2025-08-03 03:31:00,1.43,36.44,P004767,4.5,Chennai
R004768,D0073,C00030,V0238,2024-10-16 08:51:00,2024-10-16 08:54:00,1.72,38.76,P004768,4.1,Kolkata
R004769,D0003,C01158,V0159,2024-09-07 21:59:00,2024-09-07 22:24:00,5.75,109.0,P004769,4.5,Delhi
R004770,D0017,C01266,V0170,2025-07-23 19:36:00,2025-07-23 19:45:00,1.3,27.8,P004770,5.0,Mumbai
R004771,D0083,C00509,V0149,2025-06-26 05:40:00,2025-06-26 06:04:00,6.17,114.04,P004771,4.7,Hyderabad
R004772,D0294,C01867,V0133,2025-05-23 16:00:00,2025-05-23 16:24:00,4.11,44.66,P004772,4.5,Bangalore
R004773,D0153,C01275,V0279,2024-06-01 00:20:00,2024-06-01 00:39:00,3.85,86.2,P004773,4.8,Kolkata
R004774,D0151,C00491,V0270,2025-07-21 13:36:00,2025-07-21 14:08:00,5.41,78.28,P004774,4.3,Pune
R004775,D0059,C01755,V0187,2024-12-15 00:30:00,2024-12-15 00:43:00,3.09,97.08,P004775,3.9,Ahmedabad
R004776,D0091,C01884,V0293,2024-07-17 05:06:00,2024-07-17 05:45:00,7.75,143.0,P004776,4.6,Bangalore
R004777,D0028,C01099,V0240,2024-11-09 23:48:00,2024-11-09 23:59:00,2.37,68.44,P004777,4.5,Bangalore
R004778,D0026,C01341,V0066,2025-03-11 08:44:00,2025-03-11 08:59:00,3.83,42.98,P004778,4.0,Hyderabad
R004779,D0042,C01382,V0291,2024-10-05 18:12:00,2024-10-05 18:38:00,3.14,77.68,P004779,4.3,Bangalore
R004780,D0029,C00695,V0069,2025-02-15 21:53:00,2025-02-15 22:21:00,5.04,50.24,P004780,4.9,Ahmedabad
R004781,D0155,C01380,V0272,2025-08-01 18:22:00,2025-08-01 18:31:00,2.64,45.84,P004781,4.8,Ahmedabad
R004782,D0284,C00618,V0175,2024-04-08 12:30:00,2024-04-08 12:50:00,2.96,75.52,P004782,4.3,Delhi
R004783,D0053,C01591,V0112,2024-07-19 07:20:00,2024-07-19 07:55:00,7.27,127.24,P004783,5.0,Bangalore
R004784,D0030,C00259,V0164,2024-02-16 10:22:00,2024-02-16 10:38:00,1.62,29.72,P004784,3.6,Hyderabad
R004785,D0041,C01149,V0141,2025-04-27 07:34:00,2025-04-27 08:14:00,10.47,82.82,P004785,4.8,Delhi
R004786,D0254,C00756,V0110,2024-12-07 15:14:00,2024-12-07 15:39:00,6.58,118.96,P004786,5.0,Bangalore
R004787,D0121,C01338,V0192,2025-03-17 17:01:00,2025-03-17 17:21:00,1.57,39.42,P004787,4.1,Kolkata
R004788,D0191,C01097,V0050,2024-03-19 03:36:00,2024-03-19 04:00:00,5.59,79.72,P004788,4.9,Bangalore
R004789,D0036,C00866,V0002,2024-05-20 07:26:00,2024-05-20 08:08:00,11.11,173.32,P004789,5.0,Chennai
R004790,D0230,C00539,V0052,2024-02-14 06:29:00,2024-02-14 06:33:00,1.14,53.68,P004790,3.8,Chennai
R004791,D0281,C01629,V0294,2025-02-26 17:47:00,2025-02-26 17:59:00,2.99,75.88,P004791,5.0,Delhi
R004792,D0187,C01282,V0192,2024-03-15 03:43:00,2024-03-15 04:24:00,13.08,98.48,P004792,4.7,Delhi
R004793,D0199,C00932,V0282,2025-07-15 14:45:00,2025-07-15 14:55:00,1.41,56.92,P004793,4.9,Chennai
R004794,D0091,C00224,V0293,2024-05-18 07:47:00,2024-05-18 07:53:00,1.6,59.2,P004794,4.3,Bangalore
R004795,D0100,C01249,V0116,2024-08-07 06:23:00,2024-08-07 06:48:00,7.36,64.16,P004795,5.0,Kolkata
R004796,D0071,C01948,V0263,2024-04-09 01:16:00,2024-04-09 01:31:00,3.5,61.0,P004796,4.7,Pune
R004797,D0122,C01760,V0273,2024-01-12 18:26:00,2024-01-12 18:55:00,7.25,63.5,P004797,5.0,Pune
R004798,D0164,C01184,V0146,2024-05-03 08:41:00,2024-05-03 09:46:00,20.97,202.76,P004798,4.7,Kolkata
R004799,D0280,C00241,V0047,2025-04-05 06:05:00,2025-04-05 06:29:00,2.62,45.96,P004799,4.9,Chennai
R004800,D0038,C01637,V0099,2024-12-14 07:39:00,2024-12-14 08:28:00,9.71,78.26,P004800,4.7,Bangalore
R004801,D0089,C01011,V0180,2024-05-01 02:51:00,2024-05-01 03:13:00,3.85,86.2,P004801,4.4,Hyderabad
R004802,D0009,C00997,V0058,2024-09-13 19:34:00,2024-09-13 19:53:00,2.49,44.94,P004802,5.0,Delhi
R004803,D0277,C01584,V0084,2024-09-03 01:30:00,2024-09-03 01:58:00,6.73,140.76,P004803,4.7,Bangalore
R004804,D0071,C01395,V0263,2024-10-10 17:10:00,2024-10-10 17:22:00,1.79,30.74,P004804,4.8,Pune
R004805,D0280,C00954,V0047,2024-01-07 15:52:00,2024-01-07 16:18:00,2.82,47.56,P004805,4.2,Chennai
R004806,D0151,C01759,V0270,2024-08-09 13:56:00,2024-08-09 14:15:00,1.4,56.2,P004806,4.9,Pune
R004807,D0117,C00525,V0021,2024-12-04 03:05:00,2024-12-04 03:15:00,1.34,66.08,P004807,4.6,Hyderabad
R004808,D0288,C00970,V0214,2025-05-30 18:14:00,2025-05-30 18:30:00,1.35,28.1,P004808,4.4,Kolkata
R004809,D0044,C01201,V0170,2025-08-12 08:00:00,2025-08-12 08:22:00,4.33,55.98,P004809,3.9,Ahmedabad
R004810,D0055,C01417,V0237,2025-03-13 22:22:00,2025-03-13 22:26:00,1.09,53.08,P004810,4.8,Chennai
R004811,D0032,C01035,V0015,2024-12-31 14:35:00,2024-12-31 15:22:00,9.28,99.24,P004811,4.4,Bangalore
R004812,D0153,C01674,V0279,2024-06-17 00:47:00,2024-06-17 01:07:00,3.47,101.64,P004812,4.2,Kolkata
R004813,D0086,C01338,V0024,2024-04-09 20:36:00,2024-04-09 20:41:00,1.32,55.84,P004813,4.0,Ahmedabad
R004814,D0080,C00882,V0165,2024-01-22 21:17:00,2024-01-22 21:36:00,5.53,53.18,P004814,4.7,Kolkata
R004815,D0300,C00159,V0271,2024-07-16 05:52:00,2024-07-16 06:17:00,7.42,129.04,P004815,4.8,Pune
R004816,D0093,C01704,V0255,2024-06-09 07:47:00,2024-06-09 08:04:00,2.53,70.36,P004816,4.9,Ahmedabad
R004817,D0273,C01716,V0261,2024-02-16 23:11:00,2024-02-16 23:40:00,8.01,89.08,P004817,4.9,Chennai
R004818,D0229,C01455,V0266,2024-07-19 06:12:00,2024-07-19 06:32:00,3.61,83.32,P004818,5.0,Bangalore
R004819,D0009,C01498,V0058,2024-05-15 09:29:00,2024-05-15 09:44:00,0.78,24.68,P004819,4.3,Delhi
R004820,D0068,C00161,V0258,2024-03-03 21:28:00,2024-03-03 21:53:00,7.39,84.12,P004820,4.7,Ahmedabad
R004821,D0073,C00766,V0238,2024-08-19 19:08:00,2024-08-19 19:26:00,4.32,59.56,P004821,4.8,Kolkata
R004822,D0001,C01278,V0080,2024-02-02 03:46:00,2024-02-02 04:05:00,1.21,34.68,P004822,4.2,Bangalore
R004823,D0265,C01939,V0120,2024-07-28 11:40:00,2024-07-28 11:54:00,1.44,36.52,P004823,4.5,Bangalore
R004824,D0101,C00164,V0274,2024-11-02 21:27:00,2024-11-02 21:50:00,6.5,118.0,P004824,4.1,Chennai
R004825,D0300,C00500,V0271,2024-06-06 22:04:00,2024-06-06 22:29:00,5.36,124.32,P004825,4.8,Pune
R004826,D0298,C01092,V0294,2024-06-11 15:24:00,2024-06-11 15:31:00,2.74,72.88,P004826,4.7,Hyderabad
R004827,D0024,C01575,V0091,2024-01-08 05:23:00,2024-01-08 05:31:00,1.59,59.08,P004827,4.8,Ahmedabad
R004828,D0184,C01892,V0077,2024-02-05 17:11:00,2024-02-05 17:19:00,2.89,84.68,P004828,4.6,Hyderabad
R004829,D0205,C01482,V0166,2025-03-06 03:05:00,2025-03-06 03:24:00,4.71,116.52,P004829,4.2,Bangalore
R004830,D0202,C01773,V0043,2024-06-10 06:04:00,2024-06-10 06:34:00,4.3,45.8,P004830,4.1,Hyderabad
R004831,D0108,C01740,V0105,2024-06-06 13:06:00,2024-06-06 13:27:00,3.2,39.2,P004831,4.3,Delhi
R004832,D0256,C00574,V0211,2025-03-21 07:44:00,2025-03-21 08:14:00,8.21,69.26,P004832,4.6,Chennai
R004833,D0227,C00805,V0128,2024-06-19 08:45:00,2024-06-19 09:06:00,3.42,52.36,P004833,4.9,Bangalore
R004834,D0293,C01959,V0198,2025-06-16 22:35:00,2025-06-16 22:53:00,1.49,67.88,P004834,3.9,Hyderabad
R004835,D0040,C01858,V0294,2025-06-27 18:57:00,2025-06-27 19:11:00,2.32,67.84,P004835,4.4,Bangalore
R004836,D0198,C01510,V0010,2025-08-22 10:56:00,2025-08-22 11:19:00,3.32,89.84,P004836,4.4,Hyderabad
R004837,D0172,C00082,V0198,2025-04-08 05:53:00,2025-04-08 06:14:00,3.5,82.0,P004837,4.5,Kolkata
R004838,D0147,C00815,V0153,2025-06-29 21:36:00,2025-06-29 22:04:00,5.02,50.12,P004838,4.5,Ahmedabad
R004839,D0144,C00912,V0105,2024-08-08 14:27:00,2024-08-08 14:51:00,7.94,77.64,P004839,4.7,Bangalore
R004840,D0031,C01925,V0263,2024-06-25 19:53:00,2024-06-25 20:14:00,3.12,38.72,P004840,4.1,Mumbai
R004841,D0030,C00875,V0164,2025-03-31 08:20:00,2025-03-31 08:47:00,5.56,53.36,P004841,4.9,Hyderabad
R004842,D0001,C01012,V0080,2024-09-23 19:13:00,2024-09-23 19:23:00,1.83,39.64,P004842,4.7,Bangalore
R004843,D0168,C01009,V0007,2024-01-21 06:25:00,2024-01-21 06:36:00,2.23,43.38,P004843,4.2,Ahmedabad
R004844,D0101,C00076,V0274,2024-10-29 12:49:00,2024-10-29 13:05:00,4.96,99.52,P004844,4.4,Chennai
R004845,D0150,C01427,V0102,2025-07-02 14:59:00,2025-07-02 15:40:00,9.85,103.8,P004845,4.9,Delhi
R004846,D0239,C01986,V0038,2024-04-03 18:07:00,2024-04-03 18:20:00,1.43,36.44,P004846,4.6,Pune
R004847,D0255,C00516,V0104,2024-05-09 01:14:00,2024-05-09 01:43:00,7.24,126.88,P004847,4.6,Pune
R004848,D0235,C00916,V0044,2025-06-30 03:35:00,2025-06-30 04:06:00,6.5,118.0,P004848,4.7,Ahmedabad
R004849,D0004,C01865,V0096,2025-05-05 12:58:00,2025-05-05 13:06:00,2.43,79.16,P004849,4.9,Pune
R004850,D0077,C00997,V0276,2025-08-17 22:47:00,2025-08-17 23:05:00,5.29,103.48,P004850,5.0,Chennai
R004851,D0032,C00533,V0015,2024-05-18 01:33:00,2024-05-18 01:41:00,2.7,46.6,P004851,3.9,Bangalore
R004852,D0174,C01445,V0148,2024-07-03 17:56:00,2024-07-03 18:23:00,4.49,93.88,P004852,4.5,Hyderabad
R004853,D0104,C00664,V0290,2024-08-25 04:15:00,2024-08-25 04:28:00,2.05,51.4,P004853,4.4,Ahmedabad
R004854,D0171,C01093,V0263,2024-02-21 16:54:00,2024-02-21 17:41:00,12.41,94.46,P004854,4.7,Mumbai
